-949.991	-0.0299221	-48.947506175263
-900.003	-0.0296302	-48.4700070340744
-850.003	-0.02932	-47.9625721810538
-799.998	-0.0289866	-47.4171860430878
-750	-0.0286201	-46.8176538908246
-699.99	-0.0282344	-46.1867137786066
-649.995	-0.0277931	-45.4648214490193
-600.002	-0.0273228	-44.6954900132502
-550.002	-0.0267926	-43.828172285747
-499.998	-0.0261951	-42.850763115277
-449.996	-0.025517	-41.7415059462466
-399.988	-0.0247411	-40.4722644811961
-349.991	-0.0238527	-39.0189920007852
-299.995	-0.0227937	-37.2866467095254
-249.999	-0.0215018	-35.1733163206884
-199.999	-0.0198706	-32.5049483895241
-189.997	-0.0194716	-31.8522517217124
-179.995	-0.0190549	-31.1706008408173
-169.997	-0.0186194	-30.4581963324663
-160.007	-0.0181574	-29.7024422960527
-149.992	-0.0176616	-28.8913971634686
-140.008	-0.0171312	-28.0237522697159
-129.992	-0.0165555	-27.0820042204446
-119.99	-0.0159341	-26.0654986831558
-109.999	-0.0152563	-24.9567322634997
-99.9941	-0.014514	-23.7424547283702
-89.9995	-0.0136931	-22.3996008571756
-79.991	-0.0127869	-20.9172105805565
-70.0017	-0.0117674	-19.2494806235789
-60.0024	-0.0106146	-17.3636943612897
-50.0049	-0.00930935	-15.2285256252965
-39.9991	-0.00783945	-12.824017274378
-30.0054	-0.00621212	-10.1619800101422
-20.0035	-0.00437439	-7.15576385140109
-17.9995	-0.00390704	-6.39125811781257
-15.9936	-0.00341905	-5.59298882727258
-13.9941	-0.00300603	-4.9173578053688
-12.0055	-0.00250236	-4.09343868086568
-9.99923	-0.00211193	-3.45476108684628
-7.99856	-0.00170423	-2.78783268717999
-5.99987	-0.00129366	-2.11620945183295
-3.99817	-8.84089E-4	-1.44622041190231
-1.99561	-4.66643E-4	-0.763349200896436
0.00311248	-2.26754E-5	-0.0370931278729286
1.99357	3.67595E-4	0.601323387479348
4.00148	7.04449E-4	1.15235968657473
6.00372	0.00103051	1.68574045901425
8.00356	0.00137172	2.24390243902439
9.99974	0.00172104	2.81533101045296
12.0011	0.00208515	3.41095352603425
13.9963	0.00245767	4.02033338240827
15.9956	0.00283786	4.64226006445175
18.0007	0.0033106	5.4155829284651
20.006	0.003679	6.0182231600988
30.0033	0.00558312	9.13304215537125
40.0004	0.00727046	11.8932456527785
49.9988	0.00889294	14.5473491354632
60.0046	0.0103082	16.8624756670102
70.0011	0.0115181	18.8416678935401
79.9974	0.0125726	20.5666519441854
90.0062	0.0135025	22.0878114213738
100.002	0.014338	23.4545484287841
109.997	0.0150923	24.6884559388853
119.993	0.015778	25.8101454253979
130.006	0.0164072	26.8394104464183
139.997	0.016988	27.7895012350526
149.987	0.0175251	28.6681061981646
159.997	0.0180234	29.4832409088678
170.01	0.0184885	30.2440660221492
180.001	0.0189246	30.9574520292487
190.005	0.0193351	31.6289607564084
200.003	0.0197207	32.2597372855016
250.007	0.021349	34.9233613060477
299.996	0.0226572	37.0633557442214
350.002	0.0237358	38.8277633279351
399.998	0.024663	40.3445060607548
449.996	0.0254446	41.6230717639168
500.005	0.0261229	42.7326560991968
550.001	0.0267221	43.7128461827878
599.996	0.02726	44.5927598108979
649.999	0.0277402	45.3782859760187
700.008	0.0281748	46.0892182362468
749.996	0.0285701	46.7358623284422
800.009	0.02893	47.3245979944709
849.992	0.0292616	47.8670396361911
900	0.0295702	48.3718571592155
950.004	0.0298534	48.8351245685495
1000.01	0.0301196	49.2705828466735
2000	0.0332554	54.4002224730497
3000	0.0346917	56.7497668940472
4000	0.0355609	58.1716314145033
4999.99	0.0361405	59.1197592056403
6000.02	0.0364945	59.6988434673079
7000	0.0367705	60.1503328916589
8000.02	0.0369937	60.515450426134
8999.98	0.0371774	60.8159526263271
10000	0.037323	61.0541296559847
11000	0.0374461	61.2555004825702
12000	0.0375463	61.4194107735846
13000	0.0376318	61.5592743452585
14000	0.0377109	61.6886685969475
15000	0.0377875	61.8139732705174
16000	0.0378402	61.9001815772685
17000.1	0.037897	61.9930967921349
18000	0.0379571	62.0914102501186
19000	0.0380285	62.2082086012007
